region_id,lobe_id,index_id,index_name,event_type,scale,lobe_number,lobe_start,lobe_end,lobe_start_position,lobe_end_position,representative_date,representative_position,representative_price,relative_anchor_price,core_days,gap_from_previous_lobe,small_pivot_count,small_pivot_dates,label_version
microcap_medium_top_20260512,microcap_medium_top_20260512_lobe_02,microcap,微盘股,top,medium,2,2026-05-25,2026-05-25,5093,5093,2026-05-25,5093,7574.39,-0.031982302061181134,1,1,0,,top_bottom_regions_v1
microcap_medium_bottom_20260721,microcap_medium_bottom_20260721_lobe_01,microcap,微盘股,bottom,medium,1,2026-07-21,2026-07-21,5133,5133,2026-07-21,5133,5336.84,0.0,1,,1,2026-07-21,top_bottom_regions_v1
all_a_medium_top_20050225,all_a_medium_top_20050225_lobe_01,all_a,全A,top,medium,1,2005-02-22,2005-03-02,28,34,2005-02-25,31,1046.969970703125,0.0,7,,1,2005-02-25,top_bottom_regions_v1
all_a_medium_top_20050225,all_a_medium_top_20050225_lobe_02,all_a,全A,top,medium,2,2005-03-04,2005-03-04,36,36,2005-03-04,36,1021.7999877929688,-0.024040787810993836,1,1,0,,top_bottom_regions_v1
all_a_medium_top_20050225,all_a_medium_top_20050225_lobe_03,all_a,全A,top,medium,3,2005-03-08,2005-03-10,38,40,2005-03-09,39,1044.0999755859375,-0.0027412391926199264,3,1,0,,top_bottom_regions_v1
all_a_medium_top_20050225,all_a_medium_top_20050225_lobe_04,all_a,全A,top,medium,4,2005-03-14,2005-03-14,42,42,2005-03-14,42,1028.699951171875,-0.017450375887075542,1,1,0,,top_bottom_regions_v1
all_a_medium_bottom_20050606,all_a_medium_bottom_20050606_lobe_01,all_a,全A,bottom,medium,1,2005-06-02,2005-06-06,95,97,2005-06-06,97,783.1400146484375,0.0,3,,1,2005-06-06,top_bottom_regions_v1
all_a_medium_top_20050609,all_a_medium_top_20050609_lobe_01,all_a,全A,top,medium,1,2005-06-08,2005-06-10,99,101,2005-06-09,100,893.739990234375,0.0,3,,1,2005-06-09,top_bottom_regions_v1
all_a_medium_top_20050609,all_a_medium_top_20050609_lobe_02,all_a,全A,top,medium,2,2005-06-14,2005-06-14,103,103,2005-06-14,103,872.0900268554688,-0.024224006551646804,1,1,0,,top_bottom_regions_v1
all_a_medium_top_20050609,all_a_medium_top_20050609_lobe_03,all_a,全A,top,medium,3,2005-06-27,2005-06-28,112,113,2005-06-27,112,876.6799926757812,-0.019088322940679747,2,8,1,2005-06-27,top_bottom_regions_v1
all_a_medium_bottom_20050719,all_a_medium_bottom_20050719_lobe_01,all_a,全A,bottom,medium,1,2005-07-08,2005-07-12,121,123,2005-07-12,123,767.52001953125,0.004607355407395319,3,,0,,top_bottom_regions_v1
all_a_medium_bottom_20050719,all_a_medium_bottom_20050719_lobe_02,all_a,全A,bottom,medium,2,2005-07-15,2005-07-22,126,131,2005-07-19,128,764.0,0.0,6,2,1,2005-07-19,top_bottom_regions_v1
all_a_medium_top_20050920,all_a_medium_top_20050920_lobe_01,all_a,全A,top,medium,1,2005-09-08,2005-09-09,165,166,2005-09-08,165,927.3800048828125,-0.02399544083091265,2,,0,,top_bottom_regions_v1
all_a_medium_top_20050920,all_a_medium_top_20050920_lobe_02,all_a,全A,top,medium,2,2005-09-13,2005-09-21,168,174,2005-09-20,173,950.1799926757812,0.0,7,1,1,2005-09-20,top_bottom_regions_v1
all_a_medium_bottom_20051206,all_a_medium_bottom_20051206_lobe_01,all_a,全A,bottom,medium,1,2005-11-10,2005-11-18,205,211,2005-11-16,209,824.7000122070312,0.003370140469302285,7,,0,,top_bottom_regions_v1
all_a_medium_bottom_20051206,all_a_medium_bottom_20051206_lobe_02,all_a,全A,bottom,medium,2,2005-11-30,2005-11-30,219,219,2005-11-30,219,839.6300048828125,0.021534695612468235,1,7,0,,top_bottom_regions_v1
all_a_medium_bottom_20051206,all_a_medium_bottom_20051206_lobe_03,all_a,全A,bottom,medium,3,2005-12-02,2005-12-09,221,226,2005-12-06,223,821.9299926757812,0.0,6,1,1,2005-12-06,top_bottom_regions_v1
all_a_medium_top_20060606,all_a_medium_top_20060606_lobe_01,all_a,全A,top,medium,1,2006-06-01,2006-06-07,336,340,2006-06-06,339,1417.469970703125,0.0,5,,1,2006-06-06,top_bottom_regions_v1
all_a_medium_bottom_20060614,all_a_medium_bottom_20060614_lobe_01,all_a,全A,bottom,medium,1,2006-06-12,2006-06-16,343,347,2006-06-14,345,1275.52001953125,0.0,5,,1,2006-06-14,top_bottom_regions_v1
all_a_medium_top_20060712,all_a_medium_top_20060712_lobe_01,all_a,全A,top,medium,1,2006-07-03,2006-07-04,358,359,2006-07-04,359,1438.3900146484375,-0.017117153939191776,2,,0,,top_bottom_regions_v1
all_a_medium_top_20060712,all_a_medium_top_20060712_lobe_02,all_a,全A,top,medium,2,2006-07-06,2006-07-13,361,366,2006-07-12,365,1463.43994140625,0.0,6,1,1,2006-07-12,top_bottom_regions_v1
all_a_medium_bottom_20060807,all_a_medium_bottom_20060807_lobe_01,all_a,全A,bottom,medium,1,2006-08-04,2006-08-09,382,385,2006-08-07,383,1240.9599609375,0.0,4,,1,2006-08-07,top_bottom_regions_v1
all_a_medium_bottom_20060807,all_a_medium_bottom_20060807_lobe_02,all_a,全A,bottom,medium,2,2006-08-14,2006-08-15,388,389,2006-08-15,389,1260.739990234375,0.01593929693100815,2,2,0,,top_bottom_regions_v1
all_a_medium_bottom_20060807,all_a_medium_bottom_20060807_lobe_03,all_a,全A,bottom,medium,3,2006-08-21,2006-08-21,393,393,2006-08-21,393,1256.6700439453125,0.012659621182253167,1,3,0,,top_bottom_regions_v1
all_a_medium_top_20070130,all_a_medium_top_20070130_lobe_01,all_a,全A,top,medium,1,2007-01-24,2007-01-25,497,498,2007-01-24,497,2400.7099609375,-0.011280480876875165,2,,1,2007-01-24,top_bottom_regions_v1
all_a_medium_top_20070130,all_a_medium_top_20070130_lobe_02,all_a,全A,top,medium,2,2007-01-29,2007-01-31,500,502,2007-01-30,501,2428.10009765625,0.0,3,1,1,2007-01-30,top_bottom_regions_v1
all_a_medium_bottom_20070206,all_a_medium_bottom_20070206_lobe_01,all_a,全A,bottom,medium,1,2007-02-02,2007-02-06,504,506,2007-02-06,506,2133.639892578125,0.0,3,,1,2007-02-06,top_bottom_regions_v1
all_a_medium_top_20070227,all_a_medium_top_20070227_lobe_01,all_a,全A,top,medium,1,2007-02-16,2007-02-27,514,516,2007-02-27,516,2640.010009765625,0.0,3,,1,2007-02-27,top_bottom_regions_v1
all_a_medium_bottom_20070228,all_a_medium_bottom_20070228_lobe_01,all_a,全A,bottom,medium,1,2007-02-28,2007-03-01,517,518,2007-02-28,517,2347.219970703125,0.0,2,,1,2007-02-28,top_bottom_regions_v1
all_a_medium_bottom_20070228,all_a_medium_bottom_20070228_lobe_02,all_a,全A,bottom,medium,2,2007-03-05,2007-03-05,520,520,2007-03-05,520,2376.469970703125,0.01246155041499497,1,1,0,,top_bottom_regions_v1
all_a_medium_top_20070529,all_a_medium_top_20070529_lobe_01,all_a,全A,top,medium,1,2007-05-28,2007-05-30,575,577,2007-05-29,576,4327.68017578125,0.0,3,,1,2007-05-29,top_bottom_regions_v1
all_a_medium_bottom_20070605,all_a_medium_bottom_20070605_lobe_01,all_a,全A,bottom,medium,1,2007-06-05,2007-06-05,581,581,2007-06-05,581,3219.8701171875,0.0,1,,1,2007-06-05,top_bottom_regions_v1
all_a_medium_top_20070620,all_a_medium_top_20070620_lobe_01,all_a,全A,top,medium,1,2007-06-18,2007-06-21,590,593,2007-06-20,592,4291.60009765625,0.0,4,,1,2007-06-20,top_bottom_regions_v1
all_a_medium_bottom_20070706,all_a_medium_bottom_20070706_lobe_01,all_a,全A,bottom,medium,1,2007-07-05,2007-07-06,603,604,2007-07-06,604,3340.85009765625,0.0,2,,1,2007-07-06,top_bottom_regions_v1
all_a_medium_top_20071017,all_a_medium_top_20071017_lobe_01,all_a,全A,top,medium,1,2007-10-08,2007-10-18,665,673,2007-10-17,672,5438.60009765625,0.0,9,,2,2007-10-10|2007-10-17,top_bottom_regions_v1
all_a_medium_bottom_20071128,all_a_medium_bottom_20071128_lobe_01,all_a,全A,bottom,medium,1,2007-11-12,2007-11-12,690,690,2007-11-12,690,4432.64013671875,0.021642204250855945,1,,1,2007-11-12,top_bottom_regions_v1
all_a_medium_bottom_20071128,all_a_medium_bottom_20071128_lobe_02,all_a,全A,bottom,medium,2,2007-11-23,2007-11-23,699,699,2007-11-23,699,4406.0,0.015502141633673805,1,8,0,,top_bottom_regions_v1
all_a_medium_bottom_20071128,all_a_medium_bottom_20071128_lobe_03,all_a,全A,bottom,medium,3,2007-11-27,2007-12-03,701,705,2007-11-28,702,4338.740234375,0.0,5,1,1,2007-11-28,top_bottom_regions_v1
all_a_medium_top_20080115,all_a_medium_top_20080115_lobe_01,all_a,全A,top,medium,1,2008-01-09,2008-01-16,730,735,2008-01-15,734,5551.830078125,0.0,6,,1,2008-01-15,top_bottom_regions_v1
all_a_medium_bottom_20080201,all_a_medium_bottom_20080201_lobe_01,all_a,全A,bottom,medium,1,2008-02-01,2008-02-01,747,747,2008-02-01,747,4325.1201171875,0.0,1,,1,2008-02-01,top_bottom_regions_v1
all_a_medium_top_20080220,all_a_medium_top_20080220_lobe_01,all_a,全A,top,medium,1,2008-02-18,2008-02-21,753,756,2008-02-20,755,4972.10009765625,0.0,4,,1,2008-02-20,top_bottom_regions_v1
all_a_medium_bottom_20080226,all_a_medium_bottom_20080226_lobe_01,all_a,全A,bottom,medium,1,2008-02-26,2008-02-26,759,759,2008-02-26,759,4401.7099609375,0.0,1,,1,2008-02-26,top_bottom_regions_v1
all_a_medium_top_20080304,all_a_medium_top_20080304_lobe_01,all_a,全A,top,medium,1,2008-03-03,2008-03-07,763,767,2008-03-04,764,4858.009765625,0.0,5,,1,2008-03-04,top_bottom_regions_v1
all_a_medium_bottom_20080318,all_a_medium_bottom_20080318_lobe_01,all_a,全A,bottom,medium,1,2008-03-18,2008-03-20,774,776,2008-03-18,774,3710.110107421875,0.0,3,,1,2008-03-18,top_bottom_regions_v1
all_a_medium_top_20080324,all_a_medium_top_20080324_lobe_01,all_a,全A,top,medium,1,2008-03-21,2008-03-24,777,778,2008-03-24,778,4116.240234375,0.0,2,,1,2008-03-24,top_bottom_regions_v1
all_a_medium_top_20080324,all_a_medium_top_20080324_lobe_02,all_a,全A,top,medium,2,2008-03-26,2008-03-26,780,780,2008-03-26,780,4037.919921875,-0.019027148086727785,1,1,1,2008-03-26,top_bottom_regions_v1
all_a_medium_bottom_20080403,all_a_medium_bottom_20080403_lobe_01,all_a,全A,bottom,medium,1,2008-04-02,2008-04-03,785,786,2008-04-03,786,3370.93994140625,0.0,2,,1,2008-04-03,top_bottom_regions_v1
all_a_medium_top_20080408,all_a_medium_top_20080408_lobe_01,all_a,全A,top,medium,1,2008-04-08,2008-04-09,788,789,2008-04-08,788,3842.1298828125,0.0,2,,1,2008-04-08,top_bottom_regions_v1
all_a_medium_top_20080408,all_a_medium_top_20080408_lobe_02,all_a,全A,top,medium,2,2008-04-11,2008-04-11,791,791,2008-04-11,791,3762.800048828125,-0.02064735873174184,1,1,1,2008-04-11,top_bottom_regions_v1
all_a_medium_bottom_20080422,all_a_medium_bottom_20080422_lobe_01,all_a,全A,bottom,medium,1,2008-04-22,2008-04-22,798,798,2008-04-22,798,3066.489990234375,0.0,1,,1,2008-04-22,top_bottom_regions_v1
all_a_medium_top_20080515,all_a_medium_top_20080515_lobe_01,all_a,全A,top,medium,1,2008-05-06,2008-05-07,806,807,2008-05-06,806,3980.590087890625,-0.007126137356720741,2,,1,2008-05-06,top_bottom_regions_v1
all_a_medium_top_20080515,all_a_medium_top_20080515_lobe_02,all_a,全A,top,medium,2,2008-05-12,2008-05-12,810,810,2008-05-12,810,3915.139892578125,-0.023451301916710632,1,2,0,,top_bottom_regions_v1
all_a_medium_top_20080515,all_a_medium_top_20080515_lobe_03,all_a,全A,top,medium,3,2008-05-14,2008-05-16,812,814,2008-05-15,813,4009.159912109375,0.0,3,1,1,2008-05-15,top_bottom_regions_v1
all_a_medium_top_20080515,all_a_medium_top_20080515_lobe_04,all_a,全A,top,medium,4,2008-05-20,2008-05-20,816,816,2008-05-20,816,3910.719970703125,-0.024553757785744423,1,1,0,,top_bottom_regions_v1
all_a_medium_bottom_20080620,all_a_medium_bottom_20080620_lobe_01,all_a,全A,bottom,medium,1,2008-06-20,2008-06-20,838,838,2008-06-20,838,2634.0,0.0,1,,1,2008-06-20,top_bottom_regions_v1
all_a_medium_top_20080626,all_a_medium_top_20080626_lobe_01,all_a,全A,top,medium,1,2008-06-25,2008-06-26,841,842,2008-06-26,842,2961.18994140625,0.0,2,,1,2008-06-26,top_bottom_regions_v1
all_a_medium_bottom_20080703,all_a_medium_bottom_20080703_lobe_01,all_a,全A,bottom,medium,1,2008-07-01,2008-07-03,845,847,2008-07-03,847,2609.389892578125,0.0,3,,1,2008-07-03,top_bottom_regions_v1
all_a_medium_top_20080710,all_a_medium_top_20080710_lobe_01,all_a,全A,top,medium,1,2008-07-09,2008-07-10,851,852,2008-07-10,852,3054.47998046875,0.0,2,,1,2008-07-10,top_bottom_regions_v1
all_a_medium_top_20080710,all_a_medium_top_20080710_lobe_02,all_a,全A,top,medium,2,2008-07-14,2008-07-15,854,855,2008-07-15,855,3007.60009765625,-0.015347909664579218,2,1,0,,top_bottom_regions_v1
all_a_medium_bottom_20080718,all_a_medium_bottom_20080718_lobe_01,all_a,全A,bottom,medium,1,2008-07-16,2008-07-18,856,858,2008-07-18,858,2698.550048828125,0.0,3,,1,2008-07-18,top_bottom_regions_v1
all_a_medium_top_20080728,all_a_medium_top_20080728_lobe_01,all_a,全A,top,medium,1,2008-07-24,2008-07-30,862,866,2008-07-28,864,3007.25,0.0,5,,1,2008-07-28,top_bottom_regions_v1
all_a_medium_bottom_20080819,all_a_medium_bottom_20080819_lobe_01,all_a,全A,bottom,medium,1,2008-08-18,2008-08-19,879,880,2008-08-19,880,2243.110107421875,0.0,2,,1,2008-08-19,top_bottom_regions_v1
all_a_medium_top_20080820,all_a_medium_top_20080820_lobe_01,all_a,全A,top,medium,1,2008-08-20,2008-08-21,881,882,2008-08-20,881,2489.10009765625,0.0,2,,1,2008-08-20,top_bottom_regions_v1
all_a_medium_bottom_20080918,all_a_medium_bottom_20080918_lobe_01,all_a,全A,bottom,medium,1,2008-09-18,2008-09-18,901,901,2008-09-18,901,1776.300048828125,0.0,1,,1,2008-09-18,top_bottom_regions_v1
all_a_medium_top_20080922,all_a_medium_top_20080922_lobe_01,all_a,全A,top,medium,1,2008-09-22,2008-09-22,903,903,2008-09-22,903,2224.969970703125,0.0,1,,1,2008-09-22,top_bottom_regions_v1
all_a_medium_top_20080922,all_a_medium_top_20080922_lobe_02,all_a,全A,top,medium,2,2008-09-25,2008-09-26,906,907,2008-09-26,907,2187.969970703125,-0.016629437919248646,2,2,1,2008-09-26,top_bottom_regions_v1
all_a_medium_bottom_20081013,all_a_medium_bottom_20081013_lobe_01,all_a,全A,bottom,medium,1,2008-10-13,2008-10-13,913,913,2008-10-13,913,1788.5,0.0,1,,1,2008-10-13,top_bottom_regions_v1
all_a_medium_top_20081014,all_a_medium_top_20081014_lobe_01,all_a,全A,top,medium,1,2008-10-14,2008-10-14,914,914,2008-10-14,914,1986.68994140625,0.0,1,,1,2008-10-14,top_bottom_regions_v1
all_a_medium_bottom_20081104,all_a_medium_bottom_20081104_lobe_01,all_a,全A,bottom,medium,1,2008-10-28,2008-10-28,924,924,2008-10-28,924,1575.8399658203125,0.011547960661365098,1,,1,2008-10-28,top_bottom_regions_v1
all_a_medium_bottom_20081104,all_a_medium_bottom_20081104_lobe_02,all_a,全A,bottom,medium,2,2008-11-03,2008-11-07,928,932,2008-11-04,929,1557.8499755859375,0.0,5,3,1,2008-11-04,top_bottom_regions_v1
all_a_medium_top_20081211,all_a_medium_top_20081211_lobe_01,all_a,全A,top,medium,1,2008-12-08,2008-12-11,953,956,2008-12-11,956,2105.239990234375,0.0,4,,1,2008-12-11,top_bottom_regions_v1
all_a_medium_top_20081211,all_a_medium_top_20081211_lobe_02,all_a,全A,top,medium,2,2008-12-18,2008-12-19,961,962,2008-12-19,962,2090.510009765625,-0.006996817720107074,2,4,1,2008-12-19,top_bottom_regions_v1
all_a_medium_bottom_20081229,all_a_medium_bottom_20081229_lobe_01,all_a,全A,bottom,medium,1,2008-12-25,2009-01-05,966,971,2008-12-29,968,1833.949951171875,0.0,6,,1,2008-12-29,top_bottom_regions_v1
all_a_medium_top_20090217,all_a_medium_top_20090217_lobe_01,all_a,全A,top,medium,1,2009-02-13,2009-02-17,995,997,2009-02-17,997,2545.489990234375,0.0,3,,1,2009-02-17,top_bottom_regions_v1
all_a_medium_top_20090217,all_a_medium_top_20090217_lobe_02,all_a,全A,top,medium,2,2009-02-23,2009-02-24,1001,1002,2009-02-23,1001,2520.3701171875,-0.00986838413949609,2,3,1,2009-02-23,top_bottom_regions_v1
all_a_medium_bottom_20090303,all_a_medium_bottom_20090303_lobe_01,all_a,全A,bottom,medium,1,2009-02-27,2009-03-03,1005,1007,2009-03-03,1007,2173.64990234375,0.0,3,,1,2009-03-03,top_bottom_regions_v1
all_a_medium_top_20090805,all_a_medium_top_20090805_lobe_01,all_a,全A,top,medium,1,2009-07-27,2009-07-29,1107,1109,2009-07-29,1109,3786.0,-0.01074440203818805,3,,1,2009-07-29,top_bottom_regions_v1
all_a_medium_top_20090805,all_a_medium_top_20090805_lobe_02,all_a,全A,top,medium,2,2009-07-31,2009-08-06,1111,1115,2009-08-05,1114,3827.1201171875,0.0,5,1,1,2009-08-05,top_bottom_regions_v1
all_a_medium_bottom_20090901,all_a_medium_bottom_20090901_lobe_01,all_a,全A,bottom,medium,1,2009-08-31,2009-09-02,1132,1134,2009-09-01,1133,2896.639892578125,0.0,3,,1,2009-09-01,top_bottom_regions_v1
all_a_medium_top_20090917,all_a_medium_top_20090917_lobe_01,all_a,全A,top,medium,1,2009-09-14,2009-09-18,1142,1146,2009-09-17,1145,3450.35009765625,0.0,5,,1,2009-09-17,top_bottom_regions_v1
all_a_medium_top_20090917,all_a_medium_top_20090917_lobe_02,all_a,全A,top,medium,2,2009-09-22,2009-09-22,1148,1148,2009-09-22,1148,3369.89990234375,-0.02331653108684484,1,1,0,,top_bottom_regions_v1
all_a_medium_bottom_20090929,all_a_medium_bottom_20090929_lobe_01,all_a,全A,bottom,medium,1,2009-09-28,2009-09-30,1152,1154,2009-09-29,1153,3004.409912109375,0.0,3,,1,2009-09-29,top_bottom_regions_v1
all_a_medium_top_20091124,all_a_medium_top_20091124_lobe_01,all_a,全A,top,medium,1,2009-11-18,2009-11-26,1183,1189,2009-11-24,1187,3912.389892578125,0.0,7,,1,2009-11-24,top_bottom_regions_v1
all_a_medium_top_20091124,all_a_medium_top_20091124_lobe_02,all_a,全A,top,medium,2,2009-12-02,2009-12-08,1193,1197,2009-12-08,1197,3886.2900390625,-0.006671076818068888,5,3,1,2009-12-08,top_bottom_regions_v1
all_a_medium_bottom_20091222,all_a_medium_bottom_20091222_lobe_01,all_a,全A,bottom,medium,1,2009-12-18,2009-12-24,1205,1209,2009-12-22,1207,3500.860107421875,0.0,5,,1,2009-12-22,top_bottom_regions_v1
all_a_medium_top_20100119,all_a_medium_top_20100119_lobe_01,all_a,全A,top,medium,1,2010-01-06,2010-01-07,1217,1218,2010-01-06,1217,3830.1298828125,-0.006830103200783588,2,,0,,top_bottom_regions_v1
all_a_medium_top_20100119,all_a_medium_top_20100119_lobe_02,all_a,全A,top,medium,2,2010-01-11,2010-01-20,1220,1227,2010-01-19,1226,3856.469970703125,0.0,8,1,1,2010-01-19,top_bottom_regions_v1
all_a_medium_bottom_20100203,all_a_medium_bottom_20100203_lobe_01,all_a,全A,bottom,medium,1,2010-01-28,2010-01-28,1233,1233,2010-01-28,1233,3449.580078125,0.018984972844096726,1,,0,,top_bottom_regions_v1
all_a_medium_bottom_20100203,all_a_medium_bottom_20100203_lobe_02,all_a,全A,bottom,medium,2,2010-02-01,2010-02-03,1235,1237,2010-02-03,1237,3385.31005859375,0.0,3,1,1,2010-02-03,top_bottom_regions_v1
all_a_medium_bottom_20100203,all_a_medium_bottom_20100203_lobe_03,all_a,全A,bottom,medium,3,2010-02-05,2010-02-09,1239,1241,2010-02-05,1239,3430.909912109375,0.013469919365249217,3,1,0,,top_bottom_regions_v1
all_a_medium_top_20100415,all_a_medium_top_20100415_lobe_01,all_a,全A,top,medium,1,2010-04-01,2010-04-16,1273,1283,2010-04-15,1282,3833.510009765625,0.0,11,,1,2010-04-15,top_bottom_regions_v1
all_a_medium_bottom_20100702,all_a_medium_bottom_20100702_lobe_01,all_a,全A,bottom,medium,1,2010-07-02,2010-07-06,1334,1336,2010-07-02,1334,2725.530029296875,0.0,3,,1,2010-07-02,top_bottom_regions_v1
all_a_medium_top_20101111,all_a_medium_top_20101111_lobe_01,all_a,全A,top,medium,1,2010-11-05,2010-11-12,1416,1421,2010-11-11,1420,4118.080078125,0.0,6,,1,2010-11-11,top_bottom_regions_v1
all_a_medium_bottom_20110125,all_a_medium_bottom_20110125_lobe_01,all_a,全A,bottom,medium,1,2011-01-18,2011-01-18,1467,1467,2011-01-18,1467,3393.219970703125,0.021380484123315613,1,,0,,top_bottom_regions_v1
all_a_medium_bottom_20110125,all_a_medium_bottom_20110125_lobe_02,all_a,全A,bottom,medium,2,2011-01-20,2011-01-27,1469,1474,2011-01-25,1472,3322.18994140625,0.0,6,1,1,2011-01-25,top_bottom_regions_v1
all_a_medium_top_20110414,all_a_medium_top_20110414_lobe_01,all_a,全A,top,medium,1,2011-03-15,2011-03-17,1502,1504,2011-03-16,1503,3814.909912109375,-0.020129586517734666,3,,0,,top_bottom_regions_v1
all_a_medium_top_20110414,all_a_medium_top_20110414_lobe_02,all_a,全A,top,medium,2,2011-03-23,2011-03-30,1508,1513,2011-03-28,1511,3873.7099609375,-0.005026627474034928,6,3,0,,top_bottom_regions_v1
all_a_medium_top_20110414,all_a_medium_top_20110414_lobe_03,all_a,全A,top,medium,3,2011-04-06,2011-04-25,1516,1529,2011-04-14,1522,3893.280029296875,0.0,14,2,1,2011-04-14,top_bottom_regions_v1
all_a_medium_bottom_20110620,all_a_medium_bottom_20110620_lobe_01,all_a,全A,bottom,medium,1,2011-06-17,2011-06-23,1566,1570,2011-06-20,1567,3270.699951171875,0.0,5,,1,2011-06-20,top_bottom_regions_v1
all_a_medium_top_20110718,all_a_medium_top_20110718_lobe_01,all_a,全A,top,medium,1,2011-07-05,2011-07-22,1578,1591,2011-07-18,1587,3668.330078125,0.0,14,,1,2011-07-18,top_bottom_regions_v1
all_a_medium_bottom_20111024,all_a_medium_bottom_20111024_lobe_01,all_a,全A,bottom,medium,1,2011-10-11,2011-10-12,1642,1643,2011-10-12,1643,2909.389892578125,0.02227332838303764,2,,1,2011-10-12,top_bottom_regions_v1
all_a_medium_bottom_20111024,all_a_medium_bottom_20111024_lobe_02,all_a,全A,bottom,medium,2,2011-10-20,2011-10-24,1649,1651,2011-10-24,1651,2846.0,0.0,3,5,1,2011-10-24,top_bottom_regions_v1
all_a_medium_top_20111103,all_a_medium_top_20111103_lobe_01,all_a,全A,top,medium,1,2011-11-01,2011-11-17,1657,1669,2011-11-03,1659,3206.0,0.0,13,,1,2011-11-03,top_bottom_regions_v1
all_a_medium_bottom_20120106,all_a_medium_bottom_20120106_lobe_01,all_a,全A,bottom,medium,1,2011-12-28,2011-12-28,1698,1698,2011-12-28,1698,2531.97998046875,0.022844536258251447,1,,0,,top_bottom_regions_v1
